,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,profit,profit_per
907,229.0,93.0,166.0,281.0,971.0,54724272.0,157051,2043,0.0,261.0,12000000.0,2012.0,329.0,29000,42724272.0,456.0356
908,207.0,96.0,132.0,933.0,49000.0,31597131.0,97938,52138,0.0,605.0,12000000.0,2002.0,989.0,0,19597131.0,263.30942500000003
909,198.0,89.0,66.0,1000.0,137000.0,31691811.0,57446,140268,0.0,369.0,12000000.0,2008.0,1000.0,0,19691811.0,264.098425
910,172.0,92.0,0.0,451.0,17000.0,31397498.0,44130,18765,1.0,156.0,12000000.0,2008.0,527.0,0,19397498.0,261.6458166666667
911,45.0,97.0,4.0,826.0,1000.0,31179516.0,5928,5006,5.0,49.0,12000000.0,2004.0,1000.0,243,19179516.0,259.8293
912,34.0,93.0,58.0,722.0,995.0,31155435.0,42644,6105,2.0,102.0,12000000.0,2001.0,729.0,0,19155435.0,259.628625
913,75.0,89.0,53.0,84.0,227.0,27281507.0,33850,534,0.0,147.0,12000000.0,1992.0,94.0,0,15281507.0,227.3458916666667
914,128.0,123.0,278.0,898.0,4000.0,25776062.0,61651,7072,0.0,271.0,12000000.0,2002.0,1000.0,0,13776062.0,214.80051666666665
915,68.0,93.0,4.0,8.0,28.0,25240988.0,12383,52,0.0,50.0,12000000.0,2012.0,9.0,0,13240988.0,210.34156666666667
916,326.0,133.0,131.0,733.0,8000.0,124868837.0,249688,10565,0.0,548.0,12000000.0,2014.0,1000.0,93000,112868837.0,1040.5736416666666
917,128.0,121.0,131.0,599.0,13000.0,22905674.0,121676,14890,2.0,290.0,12000000.0,1998.0,940.0,0,10905674.0,190.88061666666667
918,161.0,102.0,0.0,555.0,3000.0,25277561.0,21672,5592,10.0,93.0,12000000.0,2014.0,966.0,0,13277561.0,210.64634166666667
919,164.0,99.0,192.0,282.0,347.0,21133087.0,62468,1254,0.0,374.0,12000000.0,1999.0,301.0,0,9133087.0,176.10905833333337
920,354.0,98.0,350.0,322.0,1000.0,37707719.0,76094,2376,2.0,233.0,12000000.0,2013.0,482.0,37000,25707719.0,314.2309916666667
921,125.0,118.0,57.0,805.0,975.0,18761993.0,19007,2944,1.0,219.0,9000000.0,2005.0,931.0,549,9761993.0,208.4665888888889
922,66.0,104.0,20.0,717.0,836.0,18595716.0,30462,3963,3.0,150.0,12000000.0,2006.0,826.0,0,6595716.0,154.9643
923,191.0,109.0,14.0,376.0,733.0,31990064.0,63390,2753,2.0,160.0,12000000.0,2015.0,558.0,0,19990064.0,266.58386666666667
924,433.0,115.0,729.0,622.0,1000.0,17613460.0,91082,3798,0.0,274.0,12000000.0,2013.0,844.0,28000,5613460.0,146.77883333333332
925,66.0,92.0,226.0,580.0,1000.0,21088568.0,16646,3931,1.0,104.0,13000000.0,1995.0,851.0,0,8088568.0,162.21975384615382
926,37.0,91.0,25.0,611.0,833.0,17292381.0,5794,4551,0.0,69.0,12000000.0,2001.0,626.0,371,5292381.0,144.103175
927,325.0,94.0,655.0,390.0,9000.0,16300302.0,64682,10575,1.0,203.0,12000000.0,2011.0,786.0,0,4300302.0,135.83585
928,170.0,93.0,83.0,501.0,26000.0,27829874.0,196422,28767,1.0,444.0,12000000.0,2006.0,725.0,0,15829874.0,231.91561666666664
929,24.0,100.0,98.0,604.0,1000.0,12902790.0,4052,3250,1.0,88.0,12000000.0,1998.0,849.0,242,902790.0,107.52325
930,96.0,293.0,249.0,18.0,362.0,11433134.0,168203,469,0.0,426.0,14000000.0,1981.0,21.0,11000,-2566866.0,81.66524285714286
931,53.0,93.0,32.0,503.0,529.0,10198766.0,12007,2393,3.0,105.0,12000000.0,2002.0,526.0,507,-1801234.0,84.98971666666667
932,274.0,123.0,628.0,171.0,565.0,15294553.0,202341,1595,1.0,391.0,12000000.0,2013.0,555.0,105000,3294553.0,127.45460833333333
933,248.0,119.0,611.0,4.0,755.0,11041228.0,92295,1244,3.0,420.0,100000000.0,2004.0,483.0,0,-88958772.0,11.041228
934,288.0,107.0,27.0,360.0,664.0,7918283.0,41574,2440,1.0,145.0,12000000.0,2012.0,591.0,0,-4081717.0,65.98569166666667
935,177.0,106.0,16.0,265.0,452.0,22331028.0,57349,1819,0.0,177.0,12000000.0,2015.0,328.0,0,10331028.0,186.0919
936,81.0,109.0,67.0,192.0,436.0,8134217.0,15412,1141,3.0,90.0,12000000.0,2008.0,223.0,0,-3865783.0,67.78514166666668
937,29.0,81.0,25.0,654.0,931.0,6982680.0,6965,3848,0.0,69.0,10000000.0,2000.0,744.0,262,-3017320.0,69.8268
938,58.0,95.0,216.0,968.0,1000.0,6739141.0,23383,4755,0.0,68.0,8000000.0,1992.0,1000.0,1000,-1260859.0,84.2392625
939,144.0,86.0,378.0,783.0,957.0,5542025.0,12197,3535,0.0,150.0,12000000.0,2006.0,925.0,650,-6457975.0,46.18354166666666
940,114.0,113.0,11000.0,99.0,537.0,5032496.0,20576,943,0.0,161.0,12000000.0,1998.0,255.0,652,-6967504.0,41.937466666666666
941,132.0,122.0,708.0,316.0,433.0,6754898.0,20000,1291,0.0,188.0,12000000.0,2006.0,398.0,0,-5245102.0,56.29081666666666
942,60.0,90.0,7.0,251.0,525.0,4922166.0,23606,1445,2.0,304.0,12000000.0,2003.0,281.0,0,-7077834.0,41.01805
943,30.0,108.0,0.0,599.0,873.0,4903000.0,4961,4497,3.0,33.0,12000000.0,1996.0,680.0,251,-7097000.0,40.85833333333333
944,138.0,113.0,319.0,48.0,1000.0,4717455.0,18632,1171,0.0,354.0,12000000.0,2003.0,65.0,656,-7282545.0,39.312125
945,190.0,110.0,115.0,103.0,812.0,3148482.0,29613,1540,0.0,98.0,12000000.0,2008.0,580.0,0,-8851518.0,26.23735
946,61.0,109.0,40.0,794.0,5000.0,2326407.0,5016,7166,5.0,99.0,12000000.0,2001.0,1000.0,305,-9673593.0,19.386725
947,131.0,101.0,61.0,611.0,769.0,2060953.0,29990,2543,0.0,316.0,12000000.0,1999.0,692.0,0,-9939047.0,17.17460833333333
948,146.0,97.0,20.0,442.0,21000.0,3950294.0,56654,22577,5.0,124.0,12000000.0,2007.0,569.0,0,-8049706.0,32.91911666666667
949,280.0,172.0,667.0,70.0,211.0,2835886.0,55516,456,2.0,124.0,9200000.0,2013.0,98.0,29000,-6364114.0,30.824847826086955
950,78.0,104.0,0.0,77.0,1000.0,1779284.0,12047,1292,4.0,122.0,12000000.0,2002.0,165.0,677,-10220716.0,14.827366666666665
951,469.0,99.0,0.0,520.0,3000.0,1702277.0,84620,5074,4.0,235.0,12000000.0,2013.0,1000.0,27000,-10297723.0,14.185641666666667
952,194.0,129.0,0.0,576.0,878.0,261481.0,41496,2378,0.0,210.0,12000000.0,2004.0,643.0,0,-11738519.0,2.179008333333333
953,121.0,91.0,60.0,18.0,60.0,1506998.0,8014,141,4.0,50.0,12000000.0,2007.0,46.0,314,-10493002.0,12.558316666666665
954,38.0,100.0,19.0,393.0,706.0,860002.0,6454,1579,0.0,43.0,12000000.0,2005.0,442.0,0,-11139998.0,7.166683333333332
955,123.0,111.0,277.0,289.0,845.0,548934.0,16863,1554,2.0,57.0,12000000.0,2009.0,327.0,0,-11451066.0,4.57445
956,81.0,114.0,0.0,403.0,865.0,447750.0,18520,2126,0.0,133.0,10000000.0,2000.0,685.0,0,-9552250.0,4.4775
957,72.0,86.0,94.0,146.0,693.0,333976.0,12559,1373,0.0,90.0,12000000.0,2002.0,534.0,423,-11666024.0,2.783133333333333
958,25.0,107.0,0.0,745.0,941.0,141853.0,1427,3099,2.0,12.0,12000000.0,1997.0,754.0,88,-11858147.0,1.182108333333333
959,78.0,90.0,26.0,350.0,797.0,303439.0,12125,2073,2.0,78.0,8000000.0,2007.0,474.0,1000,-7696561.0,3.7929875
960,69.0,120.0,7.0,289.0,662.0,214202.0,14831,1952,0.0,75.0,12000000.0,2007.0,345.0,0,-11785798.0,1.7850166666666667
961,73.0,134.0,45.0,0.0,9.0,195888.0,5603,11,0.0,45.0,2500000000.0,2005.0,2.0,607,-2499804112.0,0.00783552
962,42.0,110.0,18.0,865.0,13000.0,175370.0,6884,17417,1.0,133.0,12000000.0,1999.0,883.0,458,-11824630.0,1.4614166666666666
963,149.0,132.0,14.0,3.0,52.0,119922.0,8429,91,0.0,62.0,12000000.0,2009.0,32.0,0,-11880078.0,0.99935
964,74.0,113.0,212.0,18.0,567.0,17149.0,12128,708,9.0,61.0,20000000.0,2011.0,111.0,0,-19982851.0,0.085745
965,1.0,111.0,0.0,247.0,1000.0,14616.0,314,2059,1.0,10.0,12000000.0,2015.0,445.0,26000,-11985384.0,0.1218
966,82.0,99.0,130.0,79.0,399.0,91443253.0,21034,663,1.3846979865771811,153.0,12000000.0,2014.0,116.0,23000,79443253.0,762.0271083333333
967,151.0,104.0,0.0,1000.0,26000.0,30093107.0,600996,39175,6.0,726.0,6000000.0,2000.0,11000.0,27000,24093107.0,501.5517833333333
968,98.0,103.0,52.0,426.0,969.0,57469179.0,63855,2987,0.0,248.0,11500000.0,1989.0,886.0,0,45969179.0,499.73199130434784
969,183.0,106.0,287.0,233.0,767.0,148170000.0,142293,2053,0.0,245.0,11000000.0,1984.0,281.0,14000,137170000.0,1347.0
970,282.0,125.0,0.0,504.0,11000.0,460935665.0,911097,13485,1.0,1470.0,11000000.0,1977.0,1000.0,33000,449935665.0,4190.324227272728
971,158.0,109.0,11.0,411.0,22000.0,35537564.0,49671,24063,1.0,166.0,11500000.0,2016.0,851.0,11000,24037564.0,309.0222956521739
972,89.0,200.0,767.0,382.0,597.0,111722000.0,55816,1966,2.0,255.0,11000000.0,1965.0,396.0,7000,100722000.0,1015.6545454545455
973,128.0,112.0,197.0,632.0,755.0,90556401.0,43795,3507,1.0,171.0,11000000.0,2008.0,734.0,0,79556401.0,823.240009090909
974,410.0,116.0,737.0,141.0,23000.0,93571803.0,275869,23811,2.0,389.0,25000000.0,2010.0,238.0,36000,68571803.0,374.287212
975,54.0,120.0,36.0,633.0,886.0,52929168.0,82743,3280,1.0,201.0,11000000.0,1992.0,655.0,7000,41929168.0,481.17425454545446
976,141.0,107.0,15.0,602.0,17000.0,50461335.0,83893,20466,3.0,132.0,11000000.0,2014.0,1000.0,15000,39461335.0,458.73940909090913
977,57.0,107.0,42.0,808.0,1000.0,49797148.0,49007,3435,3.0,97.0,11000000.0,1989.0,854.0,0,38797148.0,452.7013454545455
978,216.0,81.0,541.0,328.0,991.0,46563158.0,207934,2562,0.0,629.0,13000000.0,2002.0,465.0,0,33563158.0,358.1781384615385
979,80.0,101.0,163.0,488.0,683.0,41227069.0,162701,2436,1.0,962.0,11000000.0,2002.0,548.0,19000,30227069.0,374.79153636363634
980,77.0,122.0,0.0,191.0,276.0,39025000.0,73193,903,0.0,190.0,11000000.0,1995.0,258.0,0,28025000.0,354.77272727272725
981,101.0,97.0,16.0,637.0,4000.0,38201895.0,149222,6223,3.0,749.0,10500000.0,1999.0,656.0,0,27701895.0,363.82757142857145
982,156.0,92.0,52.0,647.0,723.0,27669413.0,76207,3101,0.0,194.0,11000000.0,2009.0,651.0,0,16669413.0,251.54011818181817
983,109.0,110.0,107.0,549.0,664.0,37766350.0,19440,3376,5.0,56.0,11000000.0,2008.0,551.0,0,26766350.0,343.33045454545464
984,62.0,86.0,5.0,532.0,584.0,23978402.0,10966,3850,1.0,100.0,11000000.0,2001.0,580.0,365,12978402.0,217.98547272727268
985,33.0,91.0,0.0,298.0,636.0,21370057.0,9903,1852,0.0,80.0,12000000.0,1992.0,330.0,541,9370057.0,178.08380833333337
986,52.0,100.0,365.0,225.0,425.0,4884663.0,5187,1661,0.0,64.0,12000000.0,1986.0,394.0,902,-7115337.0,40.705525
987,351.0,111.0,34.0,54.0,838.0,38317535.0,73249,995,1.0,212.0,11000000.0,2015.0,55.0,36000,27317535.0,348.3412272727273
988,37.0,89.0,2.0,651.0,799.0,13903262.0,14656,4291,0.0,90.0,11000000.0,2001.0,711.0,0,2903262.0,126.39329090909092
989,58.0,84.0,71.0,553.0,8000.0,13592872.0,10777,10982,1.0,79.0,11000000.0,2000.0,723.0,671,2592872.0,123.57156363636363
990,175.0,98.0,0.0,123.0,358.0,18381787.0,15684,1114,4.0,126.0,11000000.0,2012.0,156.0,13000,7381787.0,167.10715454545456
991,75.0,95.0,5.0,443.0,1000.0,13558739.0,15427,2729,0.0,121.0,11000000.0,2001.0,660.0,449,2558739.0,123.26126363636362
992,161.0,100.0,0.0,303.0,11000.0,13103828.0,59982,12237,0.0,463.0,11000000.0,2001.0,472.0,5000,2103828.0,119.1257090909091
993,203.0,109.0,64.0,553.0,16000.0,33305037.0,33856,17866,2.0,147.0,11000000.0,2015.0,638.0,34000,22305037.0,302.77306363636364
994,188.0,118.0,386.0,812.0,14000.0,10214647.0,42689,17490,0.0,204.0,11000000.0,2004.0,1000.0,0,-785353.0,92.86042727272728
995,221.0,88.0,0.0,795.0,901.0,11501093.0,128850,3913,0.0,604.0,13000000.0,1992.0,888.0,10000,-1498907.0,88.46994615384615
996,66.0,86.0,4.0,424.0,960.0,4814244.0,12437,2415,4.0,107.0,11000000.0,2002.0,448.0,405,-6185756.0,43.76585454545455
997,80.0,118.0,529.0,472.0,40000.0,9170214.0,171882,69746,1.0,292.0,11000000.0,1993.0,29000.0,14000,-1829786.0,83.36558181818181
998,25.0,125.0,10.0,109.0,866.0,4068087.0,2164,1281,1.0,74.0,17000000.0,2003.0,147.0,0,-12931913.0,23.929923529411763
999,169.0,125.0,608.0,579.0,979.0,3753806.0,20307,3133,1.0,165.0,11000000.0,2004.0,594.0,0,-7246194.0,34.12550909090909
1000,70.0,94.0,18.0,183.0,658.0,3034181.0,13622,1559,3.0,128.0,11000000.0,2002.0,463.0,550,-7965819.0,27.58346363636364
1001,15.0,113.0,300.0,787.0,1000.0,2832826.0,1761,3072,2.0,19.0,11000000.0,1995.0,979.0,174,-8167174.0,25.752963636363635
1002,535.0,104.0,1000.0,272.0,3000.0,13214255.0,96233,4082,1.0,313.0,11000000.0,2013.0,275.0,26000,2214255.0,120.1295909090909
1003,92.0,95.0,596.0,697.0,1000.0,16017403.0,17333,3300,2.0,153.0,5000000.0,2001.0,835.0,0,11017403.0,320.34806000000003
1004,14.0,102.0,8.0,40.0,14000.0,2807854.0,14129,14281,1.0,39.0,11000000.0,1991.0,163.0,967,-8192146.0,25.525945454545454
1005,78.0,104.0,238.0,22.0,60.0,352786.0,11132,150,0.0,86.0,11000000.0,2006.0,35.0,0,-10647214.0,3.2071454545454547
1006,160.0,95.0,43.0,357.0,3000.0,56729973.0,88529,5286,0.0,262.0,10800000.0,2008.0,723.0,0,45929973.0,525.2775277777778
1007,75.0,118.0,10.0,48.0,172.0,399879.0,5772,378,2.0,115.0,15000000.0,2006.0,71.0,302,-14600121.0,2.66586
1008,20.0,193.0,160.0,860.0,8000.0,3275443.0,13998,10822,2.0,264.0,700000000.0,2006.0,1000.0,659,-696724557.0,0.4679204285714286
1009,105.0,97.0,32.0,327.0,893.0,18535191.0,12980,2640,3.0,132.0,14000000.0,1999.0,692.0,646,4535191.0,132.39422142857143
1010,120.0,98.0,7.0,507.0,805.0,23838.0,28570,2271,0.0,160.0,7000000.0,2013.0,766.0,0,-6976162.0,0.34054285714285715
1011,108.0,103.0,57.0,132.0,541.0,22160085.0,16747,1228,0.0,349.0,10600000.0,2002.0,451.0,1000,11560085.0,209.0574056603773
1012,285.0,161.0,0.0,73.0,273.0,56715371.0,427357,727,0.0,1736.0,12000000.0,1968.0,117.0,24000,44715371.0,472.6280916666667
1013,215.0,120.0,14000.0,548.0,861.0,434949459.0,281842,2811,0.0,515.0,10500000.0,1982.0,725.0,34000,424449459.0,4142.3758
1014,81.0,97.0,21.0,499.0,17000.0,11043445.0,27689,20312,0.0,74.0,10000000.0,2007.0,1000.0,1000,1043445.0,110.43445
1015,5.0,99.0,11.0,327.0,665.0,125169.0,859,2272,2.0,31.0,10500000.0,1994.0,446.0,119,-10374831.0,1.1920857142857142
1016,43.0,111.0,58.0,258.0,482.0,1066555.0,2618,1526,0.0,111.0,11000000.0,2007.0,362.0,411,-9933445.0,9.695954545454548
1017,43.0,145.0,0.0,280.0,639.0,5669081.0,3665,1807,1.0,57.0,10818775.0,2012.0,377.0,0,-5149694.0,52.40039653287919
1018,161.0,126.0,835.0,893.0,49000.0,138339411.0,604904,63710,2.0,682.0,10000000.0,1997.0,13000.0,31000,128339411.0,1383.39411
1019,210.0,121.0,163.0,482.0,723.0,80150343.0,142115,3189,0.0,614.0,10000000.0,2006.0,651.0,0,70150343.0,801.50343
1020,52.0,117.0,425.0,901.0,13000.0,85300000.0,48629,27378,1.0,134.0,10000000.0,1981.0,11000.0,0,75300000.0,852.9999999999999
1021,139.0,98.0,235.0,229.0,4000.0,68353550.0,70141,5270,1.0,385.0,10000000.0,2000.0,464.0,0,58353550.0,683.5355
1022,165.0,109.0,65.0,393.0,798.0,78845130.0,17596,2480,1.0,94.0,10000000.0,2016.0,465.0,0,68845130.0,788.4513000000002
1023,96.0,95.0,7.0,1000.0,23000.0,63319509.0,67115,28734,2.0,389.0,10000000.0,1999.0,1000.0,0,53319509.0,633.1950899999998
1024,190.0,96.0,163.0,448.0,723.0,63270259.0,111087,3492,0.0,319.0,10000000.0,2007.0,651.0,0,53270259.0,632.70259
1025,173.0,101.0,13.0,368.0,494.0,55865715.0,41763,2013,0.0,403.0,10000000.0,2005.0,392.0,0,45865715.0,558.65715
1026,46.0,107.0,0.0,685.0,1000.0,63231524.0,8962,5264,4.0,137.0,6000000.0,2006.0,907.0,676,57231524.0,1053.8587333333335
1027,59.0,119.0,17000.0,638.0,10000.0,52293982.0,57831,11895,1.0,115.0,13800000.0,1986.0,970.0,0,38493982.0,378.9418985507247
1028,22.0,100.0,65.0,577.0,633.0,50752337.0,44502,3362,8.0,46.0,10000000.0,1992.0,613.0,0,40752337.0,507.52337
1029,203.0,98.0,70.0,634.0,4000.0,110175871.0,115050,7461,0.0,911.0,10000000.0,2004.0,1000.0,4000,100175871.0,1101.75871
1030,77.0,92.0,221.0,491.0,11000.0,38624000.0,156143,13162,1.0,289.0,12000000.0,1996.0,503.0,0,26624000.0,321.8666666666667
1031,190.0,90.0,108.0,270.0,1000.0,37470017.0,86890,1982,0.0,985.0,10000000.0,2001.0,322.0,0,27470017.0,374.70017
1032,81.0,90.0,65.0,730.0,18000.0,40485039.0,85362,20795,6.0,181.0,10000000.0,1989.0,769.0,0,30485039.0,404.85039
1033,56.0,153.0,82.0,139.0,695.0,16800000.0,25303,1593,1.0,138.0,10000000.0,1968.0,275.0,0,6800000.0,168.0
1034,264.0,124.0,108.0,186.0,1000.0,46377022.0,75306,1898,3.0,266.0,10000000.0,2011.0,400.0,48000,36377022.0,463.77022
1035,44.0,82.0,6.0,345.0,759.0,36696761.0,6808,2197,0.0,38.0,23000000.0,2001.0,563.0,227,13696761.0,159.55113478260867
1036,117.0,107.0,750.0,60.0,794.0,36200000.0,101840,1529,2.0,193.0,12305523.0,1985.0,531.0,0,23894477.0,294.17685050850736
1037,159.0,97.0,19.0,130.0,4000.0,35794166.0,35654,4687,0.0,155.0,10000000.0,2016.0,334.0,20000,25794166.0,357.94166
1038,273.0,80.0,66.0,816.0,2000.0,33583175.0,104089,5628,0.0,319.0,10000000.0,2010.0,904.0,16000,23583175.0,335.83175
1039,26.0,85.0,7.0,615.0,723.0,32983713.0,19284,3712,0.0,66.0,20000000.0,2002.0,706.0,981,12983713.0,164.918565
1040,242.0,97.0,482.0,482.0,852.0,52200504.0,54190,2426,0.0,183.0,10000000.0,2015.0,542.0,29000,42200504.0,522.00504
1041,55.0,109.0,78.0,619.0,854.0,33000000.0,9424,3394,1.0,109.0,10000000.0,1985.0,841.0,0,23000000.0,330.0
1042,48.0,140.0,32.0,120.0,535.0,32101000.0,27800,1109,0.0,96.0,10000000.0,1992.0,211.0,0,22101000.0,321.01
1043,166.0,90.0,6.0,617.0,904.0,31487293.0,74887,2807,2.0,129.0,9000000.0,2008.0,715.0,0,22487293.0,349.85881111111115
1044,206.0,130.0,0.0,769.0,13000.0,30651422.0,181737,16693,8.0,1015.0,10000000.0,1999.0,1000.0,10000,20651422.0,306.51422
1045,92.0,98.0,7.0,73.0,931.0,30306281.0,12388,1917,2.0,147.0,10000000.0,2002.0,797.0,744,20306281.0,303.06281
1046,78.0,101.0,287.0,257.0,745.0,29500000.0,25613,1954,0.0,121.0,10000000.0,1983.0,730.0,0,19500000.0,295.0
1047,83.0,114.0,9.0,466.0,623.0,30050028.0,42987,2484,1.0,201.0,17000000.0,1989.0,472.0,0,13050028.0,176.76487058823528
1048,8.0,100.0,322.0,534.0,851.0,29392418.0,3924,3190,2.0,26.0,10000000.0,1994.0,543.0,368,19392418.0,293.92418
1049,86.0,85.0,21.0,782.0,931.0,28563926.0,16300,3819,0.0,217.0,8500000.0,2002.0,855.0,720,20063926.0,336.0461882352941
1050,85.0,103.0,27.0,534.0,1000.0,28435406.0,37681,4441,2.0,151.0,12000000.0,2006.0,809.0,0,16435406.0,236.96171666666663
1051,76.0,100.0,4.0,678.0,982.0,25339117.0,37885,4259,4.0,247.0,10000000.0,1998.0,945.0,0,15339117.0,253.39117000000002
1052,60.0,114.0,0.0,699.0,10000.0,25600000.0,57363,12097,0.0,308.0,10000000.0,1983.0,919.0,10000,15600000.0,256.0
1053,189.0,97.0,11.0,220.0,1000.0,27736779.0,25210,2403,0.0,126.0,10000000.0,2015.0,412.0,13000,17736779.0,277.36779
1054,82.0,116.0,70.0,706.0,1000.0,24397469.0,5161,5804,7.0,48.0,17000000.0,2012.0,876.0,0,7397469.0,143.51452352941178
1055,120.0,96.0,9.0,448.0,690.0,20384136.0,20467,2402,1.0,371.0,10000000.0,2001.0,533.0,0,10384136.0,203.84136
1056,183.0,98.0,58.0,242.0,14000.0,25464480.0,63108,15251,0.0,330.0,10000000.0,2009.0,537.0,15000,15464480.0,254.6448
1057,211.0,105.0,500.0,718.0,11000.0,20338609.0,19655,12946,8.0,280.0,10000000.0,2006.0,912.0,683,10338609.0,203.38609
1058,14.0,123.0,5.0,338.0,556.0,18272447.0,3119,2149,1.0,35.0,10000000.0,1993.0,475.0,331,8272447.0,182.72447
1059,179.0,93.0,0.0,766.0,13000.0,17096053.0,134458,15716,2.0,640.0,9000000.0,1998.0,933.0,5000,8096053.0,189.95614444444442
1060,221.0,97.0,25.0,861.0,929.0,21371425.0,76199,3679,0.0,944.0,10000000.0,2010.0,927.0,13000,11371425.0,213.71425
1061,158.0,122.0,108.0,111.0,220.0,33071558.0,22369,583,6.0,100.0,10000000.0,2015.0,186.0,21000,23071558.0,330.71558
1062,73.0,101.0,22.0,558.0,918.0,17655201.0,4719,3317,1.0,24.0,10000000.0,2008.0,624.0,851,7655201.0,176.55201
1063,65.0,100.0,15.0,804.0,1000.0,16247775.0,23527,4789,3.0,104.0,25000000.0,2005.0,962.0,767,-8752225.0,64.9911
1064,23.0,129.0,0.0,203.0,18000.0,16153600.0,8295,19065,1.0,30.0,10000000.0,1990.0,269.0,720,6153600.0,161.536
1065,63.0,81.0,176.0,39.0,176.0,16033556.0,37901,361,1.0,518.0,10000000.0,2002.0,67.0,0,6033556.0,160.33556000000002
1066,132.0,96.0,31.0,536.0,651.0,16667084.0,90070,3119,0.0,248.0,11000000.0,1990.0,610.0,11000,5667084.0,151.51894545454545
1067,191.0,84.0,36.0,648.0,2000.0,15417771.0,87494,3416,1.0,540.0,12600000.0,2003.0,683.0,0,2817771.0,122.3632619047619
1068,91.0,110.0,164.0,45.0,258.0,15156200.0,15358,571,2.0,131.0,30000000.0,1999.0,218.0,328,-14843800.0,50.52066666666667
1069,368.0,130.0,337.0,820.0,11000.0,21589307.0,135286,13960,1.0,261.0,10000000.0,2012.0,1000.0,27000,11589307.0,215.89307000000002
1070,89.0,84.0,134.0,307.0,655.0,20339754.0,23928,2737,2.0,73.0,10000000.0,2007.0,651.0,441,10339754.0,203.39754
1071,83.0,106.0,293.0,547.0,773.0,28873374.0,22161,2787,11.0,68.0,10000000.0,2013.0,734.0,0,18873374.0,288.73374
1072,33.0,76.0,14.0,636.0,1000.0,13684949.0,4564,3752,0.0,43.0,3000000.0,2002.0,811.0,227,10684949.0,456.16496666666666
1073,386.0,99.0,64.0,918.0,13000.0,14597405.0,71679,17204,1.0,216.0,6400000.0,2011.0,2000.0,17000,8197405.0,228.084453125
1074,191.0,96.0,47.0,442.0,3000.0,12570442.0,40514,4053,0.0,234.0,10000000.0,2005.0,497.0,808,2570442.0,125.70442
1075,16.0,104.0,28.0,582.0,962.0,12514138.0,2801,3871,0.0,28.0,10000000.0,1997.0,826.0,1000,2514138.0,125.14138
1076,297.0,108.0,0.0,458.0,1000.0,43771291.0,79909,3215,1.0,279.0,5000000.0,2015.0,562.0,15000,38771291.0,875.4258199999999
1077,47.0,108.0,2.0,30.0,772.0,11703287.0,4360,1058,3.0,148.0,10000000.0,2005.0,232.0,1000,1703287.0,117.03286999999999
1078,63.0,87.0,13.0,869.0,15000.0,11560259.0,15617,22485,1.0,180.0,22000000.0,2001.0,4000.0,0,-10439741.0,52.54663181818182
1079,144.0,89.0,406.0,759.0,989.0,10824921.0,200293,3462,0.0,621.0,10000000.0,1999.0,939.0,16000,824921.0,108.24921
1080,77.0,97.0,31.0,551.0,4000.0,10561238.0,27265,6388,0.0,321.0,10000000.0,1999.0,980.0,0,561238.0,105.61238
1081,325.0,106.0,13000.0,309.0,11000.0,14479776.0,55539,12418,3.0,147.0,10000000.0,2014.0,430.0,20000,4479776.0,144.79776
1082,100.0,100.0,532.0,711.0,4000.0,9801782.0,39331,6046,0.0,481.0,10000000.0,1998.0,796.0,0,-198218.0,98.01782
1083,52.0,89.0,18.0,2000.0,7000.0,8070311.0,12706,13626,9.0,75.0,10000000.0,2004.0,2000.0,0,-1929689.0,80.70311
1084,163.0,95.0,434.0,472.0,1000.0,8460995.0,35888,2618,3.0,125.0,10000000.0,2010.0,622.0,0,-1539005.0,84.60995
1085,137.0,97.0,350.0,250.0,460.0,8111360.0,34848,1334,1.0,203.0,10000000.0,2002.0,372.0,0,-1888640.0,81.11359999999998
1086,180.0,94.0,0.0,3000.0,20000.0,8828771.0,79146,41059,10.0,352.0,6000000.0,2013.0,14000.0,25000,2828771.0,147.14618333333334
1087,100.0,95.0,4.0,655.0,939.0,7563670.0,21268,3651,0.0,53.0,10000000.0,2008.0,702.0,518,-2436330.0,75.6367
1088,265.0,101.0,63.0,172.0,7000.0,6619173.0,87203,7747,2.0,221.0,10000000.0,2012.0,353.0,25000,-3380827.0,66.19173
1089,162.0,101.0,194.0,602.0,1000.0,6712241.0,782437,3858,2.0,1420.0,7500000.0,1998.0,816.0,35000,-787759.0,89.49654666666666
1090,147.0,82.0,87.0,444.0,1000.0,6842058.0,36029,3818,0.0,99.0,10000000.0,2012.0,581.0,14000,-3157942.0,68.42058
1091,33.0,74.0,0.0,719.0,886.0,6491350.0,1231,5139,0.0,26.0,10000000.0,2004.0,808.0,49,-3508650.0,64.9135
1092,94.0,130.0,63.0,2.0,24.0,9473382.0,26832,29,3.0,247.0,10000000.0,1998.0,3.0,0,-526618.0,94.73382
1093,143.0,112.0,0.0,201.0,874.0,6197866.0,63733,1351,0.0,414.0,10000000.0,1999.0,262.0,0,-3802134.0,61.97866
1094,38.0,96.0,9.0,934.0,12000.0,6044618.0,6200,26961,1.0,92.0,10000000.0,2002.0,11000.0,398,-3955382.0,60.44618000000001
1095,126.0,89.0,0.0,322.0,628.0,7764027.0,38459,2061,0.0,119.0,10000000.0,2013.0,497.0,0,-2235973.0,77.64027
